PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
16.69, 1.77, 23.80,0.11830, 0.95938, -0.07203, 0.24580,
16.70, 1.77, 23.81,0.11729, 0.95738, -0.07002, 0.25450,
16.70, 1.77, 23.82,0.11971, 0.95661, -0.06666, 0.25714,
16.70, 1.77, 23.81,0.12382, 0.95716, -0.08995, 0.24581,
16.70, 1.77, 23.81,0.13385, 0.95460, -0.09110, 0.25004,
16.70, 1.77, 23.81,0.13032, 0.95591, -0.08744, 0.24823,
16.69, 1.77, 23.81,0.12214, 0.96343, -0.07289, 0.22710,
16.70, 1.77, 23.81,0.12462, 0.95928, -0.07579, 0.24188,
16.69, 1.77, 23.81,0.12615, 0.95778, -0.08186, 0.24504,
16.69, 1.78, 23.81,0.12019, 0.96412, -0.06050, 0.22885,
16.69, 1.77, 23.81,0.11987, 0.96151, -0.07087, 0.23689,
16.68, 1.77, 23.81,0.11915, 0.96391, -0.06846, 0.22801,
16.67, 1.78, 23.81,0.11845, 0.96679, -0.06545, 0.21680,
16.67, 1.78, 23.81,0.11880, 0.96515, -0.06294, 0.22454,
16.67, 1.78, 23.82,0.11638, 0.96648, -0.06297, 0.22003,
16.66, 1.78, 23.82,0.11235, 0.96767, -0.06183, 0.21720,
16.66, 1.78, 23.82,0.11242, 0.96805, -0.06346, 0.21496,
16.66, 1.78, 23.81,0.10936, 0.97117, -0.05243, 0.20524,
16.66, 1.78, 23.81,0.10812, 0.97295, -0.04232, 0.19972,
16.66, 1.78, 23.82,0.10524, 0.97383, -0.03143, 0.19900,
16.65, 1.79, 23.81,0.09696, 0.98554, -0.01131, 0.13849,
16.60, 1.80, 23.80,0.07179, 0.99371, -0.01475, -0.08472,
16.57, 1.79, 23.81,0.07390, 0.95966, -0.04011, -0.26830,
16.58, 1.79, 23.79,0.07942, 0.97066, -0.04198, -0.22305,
16.66, 1.78, 23.78,0.08508, 0.98508, -0.06512, 0.13469,
16.73, 1.78, 23.83,0.08538, 0.91401, -0.04173, 0.39441,
16.77, 1.78, 23.90,0.08917, 0.87771, -0.02426, 0.47020,
16.80, 1.78, 23.90,0.09820, 0.91582, -0.03605, 0.38771,
16.84, 1.77, 23.81,0.09621, 0.96016, -0.05508, 0.25653,
16.87, 1.77, 23.69,0.08116, 0.98006, -0.05550, 0.17266,
16.91, 1.77, 23.62,0.06652, 0.98854, -0.08773, 0.10326,
16.98, 1.77, 23.58,0.07846, 0.99099, -0.10819, 0.00928,
17.02, 1.77, 23.57,0.06612, 0.99099, -0.10689, -0.04621,
17.04, 1.79, 23.58,0.05183, 0.99245, -0.05767, -0.09506,
17.05, 1.79, 23.59,0.05127, 0.99347, -0.05974, -0.08263,
17.03, 1.78, 23.58,0.04137, 0.99323, -0.06352, -0.08798,
17.04, 1.78, 23.58,0.04943, 0.99381, -0.08142, -0.05709,
17.05, 1.78, 23.58,0.06377, 0.99470, -0.07575, -0.02765,
17.04, 1.78, 23.59,0.05528, 0.99532, -0.07183, -0.03337,
17.04, 1.79, 23.59,0.05848, 0.99512, -0.06229, -0.04932,
17.05, 1.79, 23.60,0.06205, 0.99529, -0.06034, -0.04358,
17.05, 1.78, 23.59,0.06020, 0.99469, -0.07847, -0.02860,
17.03, 1.78, 23.59,0.03847, 0.99301, -0.10371, -0.04127,
17.04, 1.77, 23.60,0.04554, 0.99135, -0.11387, -0.04674,
17.07, 1.77, 23.60,0.06508, 0.99115, -0.11409, -0.01929,
17.09, 1.77, 23.62,0.07218, 0.98793, -0.13161, 0.03817,
17.08, 1.76, 23.63,0.05331, 0.98766, -0.14250, 0.03722,
17.07, 1.78, 23.65,0.02626, 0.99625, -0.08167, 0.01105,
17.06, 1.77, 23.66,0.01274, 0.99023, -0.13841, 0.01146,
17.06, 1.78, 23.66,0.01215, 0.99746, -0.06875, -0.01424,
17.07, 1.77, 23.66,0.03046, 0.99046, -0.13430, 0.00516,
17.09, 1.78, 23.65,0.10431, 0.99232, -0.04917, 0.04483,
17.10, 1.78, 23.63,0.09663, 0.99185, 0.02769, 0.07829,
17.10, 1.78, 23.63,0.08169, 0.99246, 0.03020, 0.08625,
17.10, 1.82, 23.64,0.07469, 0.97973, 0.16805, 0.07942,
17.10, 1.83, 23.64,0.09199, 0.97418, 0.20161, 0.04332,
17.10, 1.82, 23.63,0.08020, 0.97932, 0.18239, 0.03506,
17.09, 1.81, 23.61,0.09032, 0.98500, 0.14455, 0.02701,
17.09, 1.81, 23.61,0.08349, 0.98738, 0.12958, 0.03646,
17.08, 1.81, 23.61,0.07237, 0.98932, 0.12262, 0.03111,
17.07, 1.81, 23.61,0.06996, 0.98964, 0.12483, 0.01156,
17.06, 1.81, 23.61,0.06421, 0.98995, 0.12578, -0.00743,
17.06, 1.81, 23.61,0.05785, 0.99043, 0.12314, 0.02308,
17.08, 1.81, 23.62,0.05902, 0.98828, 0.11307, 0.08393,
17.08, 1.75, 23.62,0.05106, 0.98554, -0.13011, 0.09577,
17.08, 1.75, 23.62,0.04221, 0.98348, -0.16488, 0.06158,
17.08, 1.72, 23.60,0.04720, 0.96854, -0.23834, 0.05383,
17.14, 1.73, 23.52,0.15693, 0.96790, -0.15011, 0.12650,
17.14, 1.74, 23.51,0.15138, 0.97455, -0.12004, 0.11367,
17.06, 1.69, 23.56,0.09670, 0.94752, -0.30436, 0.01477,
17.05, 1.69, 23.57,0.03941, 0.96180, -0.26339, 0.06326,
17.06, 1.72, 23.59,0.05479, 0.96978, -0.21971, 0.09082,
17.08, 1.74, 23.62,0.06782, 0.97350, -0.17554, 0.12995,
17.08, 1.76, 23.62,0.05979, 0.98257, -0.11540, 0.13291,
17.08, 1.76, 23.63,0.06859, 0.98484, -0.10897, 0.11628,
17.08, 1.76, 23.63,0.08178, 0.98050, -0.11766, 0.13453,
17.08, 1.75, 23.63,0.06046, 0.97930, -0.15522, 0.11500,
17.08, 1.73, 23.61,0.09878, 0.96281, -0.23238, 0.09610,
17.09, 1.71, 23.58,0.09089, 0.94815, -0.29144, 0.08838,
17.09, 1.72, 23.58,0.08817, 0.95587, -0.25635, 0.11321,
17.07, 1.76, 23.59,0.03813, 0.98326, -0.13500, 0.11627,
17.07, 1.78, 23.58,0.03716, 0.99376, -0.06856, 0.07970,
17.08, 1.79, 23.58,0.02060, 0.99451, -0.02577, 0.09933,
17.04, 1.79, 23.57,-0.00334, 0.99650, -0.02839, 0.07859,
17.01, 1.80, 23.56,-0.02350, 0.99838, -0.00835, 0.05121,
17.02, 1.78, 23.54,0.01350, 0.99351, -0.09693, 0.05793,
17.05, 1.71, 23.54,0.10374, 0.94013, -0.31575, 0.07551,
17.06, 1.64, 23.57,0.16728, 0.85698, -0.47412, 0.11318,
17.07, 1.63, 23.58,0.15652, 0.84809, -0.49370, 0.11178,
17.08, 1.62, 23.60,0.14596, 0.82671, -0.52287, 0.14779,
17.08, 1.60, 23.59,0.10611, 0.81727, -0.53923, 0.17329,
17.09, 1.67, 23.53,0.04516, 0.96111, -0.26626, 0.05768,
17.07, 1.71, 23.53,0.08688, 0.98208, -0.16451, 0.03008,
17.08, 1.69, 23.52,0.06199, 0.96530, -0.24975, 0.04448,
17.05, 1.70, 23.53,0.05967, 0.97367, -0.21973, -0.01115,
17.05, 1.70, 23.58,0.06223, 0.96368, -0.25031, 0.06923,
17.05, 1.72, 23.59,0.02887, 0.97036, -0.22284, 0.08890,
17.02, 1.75, 23.60,-0.02070, 0.99049, -0.13447, 0.02066,
17.05, 1.74, 23.61,0.07494, 0.97743, -0.19571, 0.02677,
17.06, 1.74, 23.59,0.05386, 0.98471, -0.16548, 0.00730,
17.05, 1.75, 23.58,-0.00159, 0.99202, -0.12606, 0.00108,
17.06, 1.76, 23.60,0.00171, 0.99106, -0.11610, 0.06569,
17.05, 1.78, 23.62,0.00196, 0.99213, -0.07452, 0.10062,
17.07, 1.77, 23.63,0.01175, 0.99246, -0.08500, 0.08748,
17.06, 1.77, 23.62,0.00199, 0.99389, -0.08972, 0.06434,
17.07, 1.77, 23.63,-0.00060, 0.98930, -0.09899, 0.10720,
17.07, 1.77, 23.64,0.00339, 0.97914, -0.12061, 0.16350,
17.07, 1.76, 23.64,0.01043, 0.98085, -0.14489, 0.12970,
17.04, 1.78, 23.63,-0.00487, 0.99826, -0.05695, 0.01445,
17.05, 1.77, 23.65,0.03618, 0.99440, -0.08774, 0.04643,
17.05, 1.72, 23.62,0.00962, 0.96308, -0.26576, 0.04201,
17.05, 1.70, 23.61,0.01442, 0.94024, -0.32841, 0.08885,
17.06, 1.70, 23.61,0.04270, 0.94447, -0.30510, 0.11429,
17.06, 1.72, 23.62,0.05174, 0.95368, -0.25802, 0.14576,
17.07, 1.72, 23.62,0.05948, 0.96213, -0.23874, 0.11734,
17.09, 1.81, 23.60,0.07625, 0.98082, 0.11193, 0.14019,
17.09, 1.84, 23.64,0.06832, 0.94576, 0.29744, 0.11137,
17.08, 1.86, 23.66,0.03968, 0.92530, 0.36685, 0.08761,
17.07, 1.87, 23.66,0.02947, 0.92711, 0.36852, 0.06152,
17.07, 1.86, 23.66,0.04522, 0.92896, 0.36074, 0.06967,
17.07, 1.86, 23.66,0.04594, 0.93401, 0.34730, 0.06996,
17.06, 1.86, 23.66,0.04259, 0.94028, 0.33222, 0.06072,
17.07, 1.86, 23.65,0.03864, 0.94463, 0.31883, 0.06721,
17.07, 1.85, 23.65,0.03950, 0.95016, 0.29713, 0.08575,
17.08, 1.85, 23.65,0.03415, 0.95375, 0.28397, 0.09248,
17.07, 1.79, 23.62,0.01539, 0.99285, 0.02641, 0.11538,
17.06, 1.76, 23.62,0.01232, 0.97953, -0.17056, 0.10619,
17.07, 1.75, 23.62,0.01345, 0.97577, -0.17937, 0.12461,
17.07, 1.76, 23.62,0.00850, 0.97926, -0.15850, 0.12591,
17.07, 1.75, 23.62,0.00497, 0.96974, -0.20255, 0.13624,
17.07, 1.75, 23.62,0.00489, 0.97509, -0.18129, 0.12775,
17.07, 1.76, 23.63,0.01443, 0.97871, -0.15071, 0.13859,
17.07, 1.76, 23.63,0.02547, 0.98135, -0.12921, 0.14003,
17.07, 1.76, 23.63,0.01308, 0.98540, -0.12313, 0.11689,
17.06, 1.77, 23.63,-0.00389, 0.98848, -0.11482, 0.09854,
